lat,lon,precip_1d,precip_3d,precip_7d,elevation,slope,hand,dist_to_river,actual_flood,flood_risk,risk_class,synthetic
50.62,6.932539682539682,43.20758238241316,82.11774924191863,98.6500844697128,377.53139056811165,6.333633607036984,297.53139056811165,9651.911218401721,0,0.5064258604227996,high,True
50.62,6.938888888888888,41.61067355130953,79.70186398323304,93.64564018792973,373.87667588881027,5.41096830911222,293.87667588881027,9635.1671080264,0,0.5062681730538262,high,True
50.62,6.9452380952380945,42.212325097790476,81.84752797120561,98.74446367408149,368.0026194436864,4.940731908813595,288.0026194436864,9625.810573887506,0,0.5158062509486575,high,True
50.62,6.951587301587302,44.90243485374589,80.8600402183227,101.074422651811,372.8012064487693,5.358214483031704,292.8012064487693,9623.93460542593,0,0.515352992764933,high,True
50.62,6.957936507936508,43.20049063867221,81.10331393984629,94.87742074625349,367.83121474391,5.184099778250511,287.83121474391,9629.557846858233,0,0.5103167555579168,high,True
50.62,6.964285714285714,43.112228418401685,79.14650062192787,98.40405246213142,375.97262179857046,6.605903888818586,295.97262179857046,9642.624411885201,0,0.5006306334242753,high,True
50.62,6.970634920634921,45.02100038741349,81.79495292875757,96.6735009503505,373.4966674634056,5.763869832477907,293.4966674634056,9663.004439112661,0,0.5082477020671644,high,True
50.62,6.976984126984127,42.041659564641115,77.51552716888884,99.14264711632913,374.63041265437727,6.3947742737729145,294.63041265437727,9690.49538267469,0,0.49564124998839837,moderate,True
50.62,6.983333333333333,40.0399995463814,76.71380069941,94.00087059045714,374.74254992387904,4.58452211362287,294.74254992387904,9724.824025223064,0,0.49906026789289004,moderate,True
50.62,6.98968253968254,42.08855913613299,80.70011918500995,100.75531782461528,384.8592244716478,7.102909982100557,304.8592244716478,9765.649193285419,0,0.5034025846106115,high,True
50.62,6.996031746031746,43.70252875134211,80.43320353736085,91.53891675472113,382.24007634883367,5.394879688140301,302.24007634883367,9812.565147999558,0,0.5055730521671191,high,True
50.62,7.002380952380952,42.93344896683323,82.79055234536827,100.10265720019214,384.396818030164,4.799713159290102,304.396818030164,9865.105617530531,0,0.5181045694715914,high,True
50.62,7.008730158730159,40.932555032923624,78.00836156733638,97.5914631551659,388.2893113977691,5.051271492307736,308.2893113977691,9922.748431086298,0,0.505202901730211,high,True
50.62,7.015079365079365,44.760337445128975,80.48514366151294,99.18427852712372,395.7201451706962,5.6627278784263835,315.7201451706962,9984.920708489042,0,0.5114327593376145,high,True
50.62,7.021428571428571,43.442531027238715,81.65740599492722,97.43250141766951,399.2173387312915,6.172722937312133,319.2173387312915,10051.004553713967,0,0.5062810151689219,high,True
50.62,7.027777777777778,43.74027065202273,79.78977273769462,94.23888031563912,403.80580196229107,6.565263243829729,323.80580196229107,10120.343195817944,0,0.49955071441752147,moderate,True
50.62,7.034126984126984,43.744496491738396,80.56108995864383,93.70698185903862,408.4721929241464,6.495198982409064,328.4721929241464,10192.247516223546,0,0.5004056553096448,high,True
50.62,7.04047619047619,41.12494188440454,77.21814240413826,97.05371754092569,420.06159429234117,9.281734223060132,340.06159429234117,10266.002897489983,0,0.4730048624052963,moderate,True
50.62,7.046825396825397,43.484449296814624,82.79982087288715,100.9360969229432,414.7223871143665,6.792282904897801,334.7223871143665,10340.876325502848,0,0.5056542108902912,high,True
50.62,7.053174603174603,44.34890132064017,81.13201059963399,98.23369285067236,419.2118867543799,6.691595974175664,339.2118867543799,10416.123674496888,0,0.5036230530228346,high,True
50.62,7.059523809523809,44.65638055025551,83.66068333226394,105.02667942386927,422.9295187302064,6.314999796923549,342.9295187302064,10490.997102509751,0,0.5129266807777122,high,True
50.62,7.065873015873016,43.987009787924585,82.82609484225392,98.26433525763393,433.5332357187326,6.4841508637441345,353.5332357187326,10564.752483776188,0,0.505036662832673,high,True
50.62,7.072222222222222,43.63539334144431,79.64980482819603,93.73897503332333,440.38026601293205,7.89086762701817,360.38026601293205,10636.65680418179,0,0.4896010869765598,moderate,True
50.62,7.078571428571428,40.221891511227355,76.64542619043468,92.05702525524981,440.06335397064026,6.299206773145589,360.06335397064026,10705.99544628577,0,0.4853860530174309,moderate,True
50.62,7.084920634920635,42.770017132344634,77.00186256374313,94.39983198930776,441.6229361657159,4.20398832230446,361.6229361657159,10772.079291510692,0,0.5032563918903209,high,True
50.62,7.091269841269841,41.32432819233325,77.0852632567607,89.46446698048948,445.910883418626,5.929100309837261,365.910883418626,10834.251568913438,0,0.4871851583299025,moderate,True
50.62,7.097619047619047,44.651862876871796,80.29786074630104,95.97271304789922,455.75032550480046,6.285379475658364,375.75032550480046,10891.894382469203,0,0.5040701832101768,high,True
50.62,7.103968253968254,44.39649963789528,82.54972065100213,102.69729310866504,459.7296463264609,7.743430356573546,379.7296463264609,10944.434852000179,0,0.5010744240648414,high,True
50.62,7.11031746031746,41.25057294950941,76.75638816331816,93.25467624792,462.166286033547,6.8989657985696775,382.166286033547,10991.350806714316,0,0.4830707691386391,moderate,True
50.62,7.116666666666666,42.58614057199033,79.55595181085721,94.19944552679561,460.159693069379,6.51808470594579,380.159693069379,11032.17597477667,0,0.4988028366596573,moderate,True
50.62,7.123015873015873,43.01008031141422,76.99816380923235,93.41870211991483,466.1365242047109,6.833623297334603,386.1365242047109,11066.504617325045,0,0.48472818013640895,moderate,True
50.62,7.129365079365079,43.97431009185262,80.8335320819462,99.53823725643826,467.5908335821841,5.636413483285005,387.5908335821841,11093.995560887073,0,0.5119621473678716,high,True
50.62,7.135714285714285,40.09920552813301,75.38174142263145,91.13955412996651,469.4224700048801,8.070666940977992,389.4224700048801,11114.375588114533,0,0.46713022658079245,moderate,True
50.62,7.1420634920634924,39.291487666745034,74.36651173347792,91.26504052821426,472.9475564615137,6.696521468164944,392.9475564615137,11127.442153141501,0,0.4719750529077472,moderate,True
50.62,7.148412698412699,42.660258844610745,76.55515813037628,90.11404643831705,470.74995128550717,6.290012675887666,390.74995128550717,11133.065394573805,0,0.48310944541946216,moderate,True
50.62,7.154761904761905,38.80687310338984,73.7591605390349,92.06518963778959,472.4398497976898,7.4534826981094255,392.4398497976898,11131.189426112229,0,0.4650716323420044,moderate,True
50.62,7.161111111111111,42.8466596597357,77.34575597759078,91.25452740674851,469.33960693462643,7.672750654832456,389.33960693462643,11121.832891973334,0,0.4784905387764918,moderate,True
50.62,7.167460317460318,43.5057214886761,78.81976750239599,92.39601506909894,469.0551491144337,6.4833611636806125,389.0551491144337,11105.088781598013,0,0.49401009013421066,moderate,True
50.62,7.173809523809524,44.48388254195379,83.28179662286206,100.08104595850993,468.75142571373516,7.42385281982035,388.75142571373516,11081.123505476797,0,0.5005886938263743,high,True
50.62,7.18015873015873,41.711917367849395,75.05196832317762,91.26978627740958,458.2432937891274,4.8204192853983425,378.2432937891274,11050.175241290524,0,0.48748601912198936,moderate,True
50.62,7.186507936507937,42.90708552002806,75.011859588357,92.91028557419894,460.1823058718764,5.927213303292935,380.1823058718764,11012.551566794293,0,0.48157241591797456,moderate,True
50.62,7.192857142857143,43.66551096889211,80.59720763667565,95.59871776379003,456.5425435957052,4.414423797875836,376.5425435957052,10968.626402966911,0,0.5161692257779511,high,True
50.62,7.199206349206349,40.950814134053346,75.35386823319226,92.19372512340414,452.44074483834385,5.863542681853824,372.44074483834385,10918.836297820902,0,0.4827766140979281,moderate,True
50.62,7.205555555555556,44.11657461130183,79.16794612897354,95.37104105612985,450.11641563328067,6.82615206853925,370.11641563328067,10863.676087791411,0,0.4962231249134607,moderate,True
50.62,7.211904761904762,43.18700313607485,78.7182743430508,95.00722859605399,453.1088321484976,7.4056226085114965,373.1088321484976,10803.693979826328,0,0.49002886145682456,moderate,True
50.62,7.218253968253968,41.90177324126518,77.4675853455106,94.55757087158987,439.3149101512585,5.244132828777639,359.3149101512585,10739.48610306298,0,0.4985173712330145,moderate,True
50.62,7.224603174603175,43.05869314597204,81.3668084470226,98.08766201455316,442.08555998978653,5.861111876951443,362.08555998978653,10671.690584227932,0,0.5090135828348769,high,True
50.62,7.230952380952381,42.67620921499598,80.83984062734766,96.92687614234526,426.7497459667312,4.073539920833231,346.7497459667312,10600.981205645197,0,0.5197699433367904,high,True
50.62,7.237301587301587,44.095476064159485,76.43044484749618,87.99176838655163,427.2954591311001,5.335188668610135,347.2954591311001,10528.060708886762,0,0.48680704013694653,moderate,True
50.62,7.243650793650794,42.42602672049673,75.47492757241457,90.67521968989018,424.37548119157634,4.783509764514928,344.37548119157634,10453.653810610596,0,0.4889879627224377,moderate,True
50.62,7.25,43.349511660712956,79.48393831438364,92.79842308928991,421.14488932545004,7.511545524641468,341.14488932545004,10378.499999999867,0,0.49046368305044186,moderate,True
50.6163829787234,6.85,42.30953604372894,75.69946140109151,93.7435994850302,395.93915711139005,6.263260729091593,315.93915711139005,9977.010638297636,0,0.4831736715875282,moderate,True
50.6163829787234,6.856349206349206,41.87891646878632,77.4032175327517,92.57199751563155,391.5685161516296,5.867650761312971,311.5685161516296,9901.856827686906,0,0.49209340247933375,moderate,True
50.6163829787234,6.862698412698412,43.58769851044834,79.50068785547451,96.70410190949698,382.382808315218,6.39218252688358,302.382808315218,9827.44992941074,0,0.5019050610979741,high,True
50.6163829787234,6.869047619047619,42.029478488218764,80.90812575319174,99.5808218244002,377.4369149321922,6.693421536133487,297.4369149321922,9754.529432652305,0,0.5049580115835103,high,True
50.6163829787234,6.875396825396825,44.61877665354762,79.2004333296604,99.10342776741247,378.39497285179095,4.49040657928523,298.39497285179095,9683.82005406957,0,0.5156692797227752,high,True
50.6163829787234,6.881746031746031,44.34810860747786,83.52397185030682,105.21791537062035,370.08229121817516,5.397004568297285,290.08229121817516,9616.024535234523,0,0.5192378849153051,high,True
50.6163829787234,6.888095238095238,42.3520552537584,78.62071501973782,95.96436942402428,361.8736512499221,6.366348793104477,281.8736512499221,9551.816658471174,0,0.49748767234801405,moderate,True
50.6163829787234,6.894444444444444,43.858025241566494,80.27392244297236,95.29508796155757,358.8503391216935,5.828117616737179,278.8503391216935,9491.834550506092,0,0.506440970516643,high,True
50.6163829787234,6.90079365079365,42.41765745252275,81.52209717847344,98.69609828074465,356.42157759296236,5.29591899258525,276.42157759296236,9436.6743404766,0,0.5133899716635096,high,True
50.6163829787234,6.907142857142857,41.19740475185891,78.50809691813916,94.71854314498853,359.14008729962944,4.650457013636109,279.14008729962944,9386.88423533059,0,0.5071884204042733,high,True
50.6163829787234,6.913492063492063,42.73613684659695,75.13876174697276,93.37861780869798,355.13340060960235,4.905575747410588,275.13340060960235,9342.95907150321,0,0.4894068621356332,moderate,True
50.6163829787234,6.919841269841269,43.58069166471882,82.14017422294803,97.89763495579814,355.1187802701594,4.456844913003862,275.1187802701594,9305.335397006978,0,0.5181853355357724,high,True
50.6163829787234,6.926190476190476,44.45826543018945,80.95257501683355,99.99756019810681,348.8391982205832,5.229881681744271,268.8391982205832,9274.387132820706,0,0.5151316823198117,high,True
50.6163829787234,6.932539682539682,43.91590147708468,82.08613503558635,96.20039543471424,349.7859657760455,6.302775683822268,269.7859657760455,9250.42185669949,0,0.5041818908758992,high,True
50.6163829787234,6.938888888888888,45.064071144655614,79.37801560332181,94.8206591035487,350.6806716255348,6.519635753496058,270.6806716255348,9233.677746324169,0,0.4986352390114412,moderate,True
50.6163829787234,6.9452380952380945,42.2368982650025,79.61129122988535,96.59893394714129,346.39770627380926,4.813892973923182,266.39770627380926,9224.321212185274,0,0.5128057132517352,high,True
50.6163829787234,6.951587301587302,43.14482149078779,75.97352480969914,93.3214053074322,349.3533454954549,5.861055557823537,269.3533454954549,9222.445243723698,0,0.48663187263104235,moderate,True
50.6163829787234,6.957936507936508,46.17275836808557,82.32366131462908,99.9370519034872,345.20488010944985,5.085277022972224,265.20488010944985,9228.068485156002,0,0.5160352050836724,high,True
50.6163829787234,6.964285714285714,40.80109176918877,73.12720150126212,87.47440284494363,347.1594419765529,6.020351317544341,267.1594419765529,9241.13505018297,0,0.4672702339626698,moderate,True
50.6163829787234,6.970634920634921,43.00655605277522,78.06504656403456,95.7825958382331,348.27078288136374,5.3870392647582515,268.27078288136374,9261.51507741043,0,0.501403579457496,high,True
50.6163829787234,6.976984126984127,42.05946135912285,77.0878671308666,96.60316890954189,346.6184335602631,4.860040322308271,266.6184335602631,9289.006020972458,0,0.5014623187916948,high,True
50.6163829787234,6.983333333333333,43.35148144015135,77.87241111805332,92.53756575753042,355.3593849057609,5.068986911247451,275.3593849057609,9323.334663520833,0,0.4994361183240307,moderate,True
50.6163829787234,6.98968253968254,42.96672115136976,76.39370952471663,91.45591826394764,353.9335653422227,6.042564973414913,273.9335653422227,9364.159831583187,0,0.4853946309451501,moderate,True
50.6163829787234,6.996031746031746,44.491696601327334,84.52709587963388,101.3204915564684,358.631791667331,5.93453529616768,278.631791667331,9411.075786297324,0,0.5117569229153505,high,True
50.6163829787234,7.002380952380952,43.938435151047806,80.30192937492536,95.76128053460587,363.62403647652405,6.100349798659385,283.62403647652405,9463.6162558283,0,0.5050922818768766,high,True
50.6163829787234,7.008730158730159,41.56043455031025,77.11131554430183,97.32305571244126,366.9293035463703,5.628002588970639,286.9293035463703,9521.259069384065,0,0.49716504395895755,moderate,True
50.6163829787234,7.015079365079365,42.5977647164152,80.60843448260077,97.61298335334382,371.54075485280975,5.830454986744126,291.54075485280975,9583.43134678681,0,0.5087432834417163,high,True
50.6163829787234,7.021428571428571,43.43886443408527,81.95256070856786,98.96624025154392,372.483019903002,4.950175709747776,292.483019903002,9649.515192011733,0,0.5159650688532255,high,True
50.6163829787234,7.027777777777778,44.50548802488144,80.31968281943716,95.04649537355712,375.40795043955234,5.820989806955941,295.40795043955234,9718.853834115713,0,0.5062398966605175,high,True
50.6163829787234,7.034126984126984,47.002039123410306,82.23038035560265,95.36146877178567,381.1947009635253,5.4167017595097935,301.1947009635253,9790.758154521314,0,0.509250123708387,high,True
50.6163829787234,7.04047619047619,44.3622657640678,82.77129235651756,96.55007035393467,379.324048584582,6.900327263871938,299.324048584582,9864.513535787752,0,0.5005478885947884,high,True
50.6163829787234,7.046825396825397,41.74453251920969,78.45386522466487,92.04303668042058,384.9488734304022,6.2108602487793405,304.9488734304022,9939.386963800614,0,0.4938729620464671,moderate,True
50.6163829787234,7.053174603174603,43.077921518121336,79.21298491262374,94.51135433042103,390.16928466547046,6.118120594591055,310.16928466547046,10014.634312794655,0,0.5002806926925428,high,True
50.6163829787234,7.059523809523809,43.44619665910283,79.5823123785932,93.87388805418242,396.20574148564873,6.071000063691447,316.20574148564873,10089.50774080752,0,0.5015731709525847,high,True
50.6163829787234,7.065873015873016,42.35274578927238,80.88738745079628,99.32629292483693,406.4922516247,5.291759561726629,326.4922516247,10163.263122073957,0,0.5140478958466593,high,True
50.6163829787234,7.072222222222222,43.79577424300645,78.39122169172461,97.99505504525199,405.884690033198,6.820497481631265,325.884690033198,10235.167442479558,0,0.495486666735672,moderate,True
50.6163829787234,7.078571428571428,39.643707420600236,77.40576899341599,96.83838732822556,412.47359580230915,5.863816040225473,332.47359580230915,10304.506084583536,0,0.49639651973958404,moderate,True
50.6163829787234,7.084920634920635,43.8430607480279,80.9067717398235,98.41506980954259,423.480670860686,6.08601234235433,343.480670860686,10370.58992980846,0,0.507841654193847,high,True
50.6163829787234,7.091269841269841,42.26381557574398,77.40541080098589,94.65464053575371,420.9269207390283,5.25860153765578,340.9269207390283,10432.762207211204,0,0.49824596920569514,moderate,True
50.6163829787234,7.097619047619047,42.781686412485655,80.42853231335181,89.84627852121042,429.0955976896975,6.195819837489115,349.0955976896975,10490.405020766972,0,0.4985408129379496,moderate,True
50.6163829787234,7.103968253968254,45.115723378401526,76.95827687852356,98.55610371517375,425.8870395907079,6.49524825950905,345.8870395907079,10542.945490297945,0,0.49194690999532065,moderate,True
50.6163829787234,7.11031746031746,40.99903472946741,74.64889648705721,88.84194429586012,431.9183047271853,6.40487334178326,351.9183047271853,10589.861445012084,0,0.47273171081484705,moderate,True
50.6163829787234,7.116666666666666,43.278036994506394,75.4581712504696,90.24243082011228,431.66491838217917,6.146389033566585,351.66491838217917,10630.686613074438,0,0.47939600315047287,moderate,True
50.6163829787234,7.123015873015873,44.04113306124411,78.2731606316861,95.51032358531359,436.4083181591924,6.187794054763639,356.4083181591924,10665.015255622811,0,0.49670344098384933,moderate,True
50.6163829787234,7.129365079365079,43.0908319739723,74.78778421754397,94.42864308330662,442.9724611298558,6.429733152118945,362.9724611298558,10692.506199184842,0,0.4787603113542685,moderate,True
50.6163829787234,7.135714285714285,40.4030086229532,75.19876797402648,90.96175824376715,434.07409874013445,6.830925921471052,354.07409874013445,10712.886226412302,0,0.47441686198699257,moderate,True
50.6163829787234,7.1420634920634924,44.842834823462496,82.71273288706172,99.38194389182597,443.6021987818254,7.230737126150782,363.6021987818254,10725.95279143927,0,0.5011770297174875,high,True
50.6163829787234,7.148412698412699,42.4971752629002,79.04161499680957,98.16088701014596,443.1949718513631,6.226334280467116,363.1949718513631,10731.576032871573,0,0.5024590574180737,high,True
50.6163829787234,7.154761904761905,42.02390684639609,80.02082275618139,92.86974244529101,439.74079416955567,5.841114459270706,359.74079416955567,10729.700064409997,0,0.5039289793834862,high,True
50.6163829787234,7.161111111111111,42.35454368644768,77.65688501795584,92.20818390878836,435.7018892936653,6.140296155337366,355.7018892936653,10720.343530271102,0,0.491021748160096,moderate,True
50.6163829787234,7.167460317460318,42.256100273298514,73.18525433984342,85.57120156860589,440.64630986344173,6.357272073667788,360.64630986344173,10703.599419895781,0,0.46337487548096895,moderate,True
50.6163829787234,7.173809523809524,41.05703896393254,75.95851638377603,88.53126043511685,436.6279508965745,6.323974682676935,356.6279508965745,10679.634143774563,0,0.4786899383962907,moderate,True
50.6163829787234,7.18015873015873,43.1065652503509,76.6009392303935,91.81693482775178,437.60043623661073,4.893081147618421,357.60043623661073,10648.685879588293,0,0.4943255029766005,moderate,True
50.6163829787234,7.186507936507937,41.98383899746733,77.81266445058569,92.15084720052141,434.241238990023,5.874387259080854,354.241238990023,10611.062205092061,0,0.49341867244462806,moderate,True
50.6163829787234,7.192857142857143,43.91013437311223,80.33509360999605,95.40438299610261,437.6349303399578,6.12281887158259,357.6349303399578,10567.13704126468,0,0.5045855905188853,high,True
50.6163829787234,7.199206349206349,43.70768889402495,78.4727571535744,89.75539411964866,426.9683681371699,5.63489699198095,346.9683681371699,10517.34693611867,0,0.495507726719997,moderate,True
50.6163829787234,7.205555555555556,45.400459248601884,80.51632509056316,97.23921041886305,420.1918461018643,5.753653337249511,340.1918461018643,10462.18672608918,0,0.5088815215038663,high,True
50.6163829787234,7.211904761904762,42.67808583189162,80.56795272740271,92.17444849893747,421.0665164653246,5.991452942379675,341.0665164653246,10402.204618124095,0,0.5022314288830729,high,True
50.6163829787234,7.218253968253968,41.826887200751734,82.52954270114074,98.81489758090038,417.04073689777425,5.504009063376811,337.04073689777425,10337.996741360748,0,0.512121503825055,high,True
50.6163829787234,7.224603174603175,40.8657156550784,76.98792961836654,97.17481338408027,417.2029421806261,6.955188809798192,337.2029421806261,10270.201222525699,0,0.48762908006577926,moderate,True
50.6163829787234,7.230952380952381,46.40091892780366,80.65021851741815,93.3633079799466,410.55400458167094,5.934349249128038,330.55400458167094,10199.491843942966,0,0.5038009796524263,high,True
50.6163829787234,7.237301587301587,44.146286648666546,81.25258624865285,97.36193992517795,403.9789918451518,5.000954346455651,323.9789918451518,10126.57134718453,0,0.5140222442821403,high,True
50.6163829787234,7.243650793650794,42.15797473083582,78.6179093335792,96.88994669011873,403.6821168402613,5.392729397273772,323.6821168402613,10052.164448908365,0,0.5048917707093693,high,True
50.6163829787234,7.25,45.78066610485961,76.35079357352153,88.19998115996566,388.33919857492725,7.028099399581037,308.33919857492725,9977.010638297636,0,0.4753807070469155,moderate,True
50.612765957446804,6.85,45.51917786358493,83.5947984226086,99.43699988843547,365.8435289527471,6.158008779625021,285.8435289527471,9575.521276595402,0,0.5083836080242686,high,True
50.612765957446804,6.856349206349206,41.505068289346916,79.26968977583707,102.05723755529046,360.1869221847141,5.25727110072489,280.1869221847141,9500.367465984673,0,0.5138136563197451,high,True
50.612765957446804,6.862698412698412,42.448792350527285,78.03633658348842,92.88052069044544,357.9044961178111,5.9069996177457424,277.9044961178111,9425.960567708507,0,0.49490949579156895,moderate,True
50.612765957446804,6.869047619047619,43.42702447375013,79.64928979488124,97.79500006912721,349.6497780515403,5.616187329231162,269.6497780515403,9353.040070950072,0,0.5088193940601915,high,True
50.612765957446804,6.875396825396825,42.0658876153641,75.8756404123171,93.89162171114391,353.5524628895094,5.4691688016655355,273.5524628895094,9282.330692367339,0,0.48938642317059433,moderate,True
50.612765957446804,6.881746031746031,43.570153729584305,79.12211612409261,96.85011491238731,346.1786372651839,5.712136515830974,266.1786372651839,9214.535173532291,0,0.5049284628497527,high,True
50.612765957446804,6.888095238095238,44.82498995410771,81.1346206683016,102.40860772212918,337.4753594270569,4.848782886727673,257.4753594270569,9150.327296768943,0,0.520083388477278,high,True
50.612765957446804,6.894444444444444,41.736719978593555,78.15715660518212,92.7496229253295,335.8548553024461,4.806447316319468,255.85485530244608,9090.345188803858,0,0.5026442009642048,high,True
50.612765957446804,6.90079365079365,44.27275855576641,81.53123396869103,100.06992287884378,338.02644279475794,4.646519434503994,258.02644279475794,9035.184978774367,0,0.5190931266488171,high,True
50.612765957446804,6.907142857142857,45.619301136971075,83.13409609781044,103.13731161239,337.3027051169273,4.775604660872588,257.3027051169273,8985.394873628358,0,0.5212999472065727,high,True
50.612765957446804,6.913492063492063,44.496431420650694,79.1343491657286,95.34991912718257,339.4603166451967,5.202516973616057,259.4603166451967,8941.469709800976,0,0.5068792502364714,high,True
50.612765957446804,6.919841269841269,43.80811394198454,82.08083709377775,96.37154525715437,341.0170094790089,5.289816831674569,261.0170094790089,8903.846035304745,0,0.5111060997126572,high,True
50.612765957446804,6.926190476190476,42.94039985592473,83.07268016877973,100.84959614041125,329.2887327003178,6.23271973524253,249.28873270031778,8872.897771118474,0,0.5092981312387943,high,True
50.612765957446804,6.932539682539682,45.20514378267852,83.12350008004607,94.5788095549601,322.33706930243176,5.392799534108423,242.33706930243176,8848.932494997258,0,0.5086268126609039,high,True
50.612765957446804,6.938888888888888,42.204938284877564,78.32013776386265,99.06450698778602,316.8358299559251,5.7805278130762785,236.83582995592508,8832.188384621937,0,0.5031782576175099,high,True
50.612765957446804,6.9452380952380945,44.340907815107954,82.26340616038911,97.56176769300671,325.91527491885813,5.532317468134182,245.91527491885813,8822.83185048304,0,0.5106796512387788,high,True
50.612765957446804,6.951587301587302,44.01627811790726,83.38639256564065,97.78077213123765,321.48855489609156,5.706206378388197,241.48855489609156,8820.955882021466,0,0.5097393962753163,high,True
50.612765957446804,6.957936507936508,45.66257189285254,84.61623997143734,101.07901646206342,323.3910270588098,4.951078912541663,243.3910270588098,8826.579123453768,0,0.5180718237117856,high,True
50.612765957446804,6.964285714285714,43.09109845890043,82.55694906348019,106.31377345905724,323.3301404353672,4.533722094953463,243.33014043536718,8839.645688480736,0,0.5260889594927007,high,True
50.612765957446804,6.970634920634921,43.204712931012125,78.8138580536818,98.33332406291542,326.3499677610196,5.646164811792808,246.34996776101963,8860.025715708198,0,0.5055028543024879,high,True
50.612765957446804,6.976984126984127,42.069818762552906,77.80903698362042,93.77595604076285,332.7116765991523,4.6032386869393855,252.71167659915233,8887.516659270226,0,0.5035022349311729,high,True
50.612765957446804,6.983333333333333,44.56528063343182,80.05126050582362,93.70600570487622,330.9989496328454,5.592201528992572,250.99894963284538,8921.8453018186,0,0.506424662178259,high,True
50.612765957446804,6.98968253968254,43.24609604839058,78.59905172137175,92.28278297532647,332.03278444028234,5.109469240410552,252.03278444028234,8962.670469880955,0,0.5020905059869242,high,True
50.612765957446804,6.996031746031746,42.55723956112247,82.28385440966845,95.4576616511622,331.17685459575,4.750567379977538,251.17685459575,9009.586424595092,0,0.513787212451312,high,True
50.612765957446804,7.002380952380952,42.665102521586604,76.14663442061544,90.35912921004928,331.60727208348857,5.293837609712665,251.60727208348857,9062.126894126066,0,0.4882084040688241,moderate,True
50.612765957446804,7.008730158730159,44.58282401381919,83.71276858977706,101.62608158392223,339.65731394780727,5.092035378477606,259.65731394780727,9119.769707681833,0,0.5176791790607381,high,True
50.612765957446804,7.015079365079365,42.08187229258412,79.17397621720968,97.08416697775814,344.9664237014029,5.972236158039008,264.9664237014029,9181.941985084577,0,0.5036554052077904,high,True
50.612765957446804,7.021428571428571,42.171987792545266,77.29491734215588,92.75892209091427,356.0841143618853,5.694153512711043,276.0841143618853,9248.025830309502,0,0.49296316204477264,moderate,True
50.612765957446804,7.027777777777778,44.992961882745924,79.29959340131026,98.85387757459523,353.5825474447639,5.319147325167807,273.5825474447639,9317.364472413481,0,0.5103286165375422,high,True
50.612765957446804,7.034126984126984,43.35317201341378,76.63438508259773,90.29847456728687,361.2232302456007,5.317697547842677,281.2232302456007,9389.26879281908,0,0.49012259231803407,moderate,True
50.612765957446804,7.04047619047619,44.98869593781597,78.40216713199024,95.31830947749174,359.6686198571338,4.613303615302865,279.6686198571338,9463.024174085518,0,0.5075724332445966,high,True
50.612765957446804,7.046825396825397,42.969399722399615,78.63952826602153,96.49322201045466,361.40085789393777,5.4008538107555655,281.40085789393777,9537.897602098383,0,0.504535466102595,high,True
50.612765957446804,7.053174603174603,43.45985653716731,79.00619797592003,94.45860379313275,366.8128750095022,5.0602039263648315,286.8128750095022,9613.144951092423,0,0.5063760270953507,high,True
